3.030000e-02 2.626000e-01 2.187667e+00 -2.175584e+00 -2.296172e-01
3.030000e-02 2.727000e-01 2.263181e+00 -2.251925e+00 -2.254343e-01
3.030000e-02 2.828000e-01 2.337276e+00 -2.326823e+00 -2.208026e-01
3.030000e-02 2.929000e-01 2.409793e+00 -2.400120e+00 -2.157014e-01
3.030000e-02 3.030000e-01 2.480570e+00 -2.471656e+00 -2.101118e-01
3.030000e-02 3.131000e-01 2.549437e+00 -2.541261e+00 -2.040173e-01
3.030000e-02 3.232000e-01 2.616220e+00 -2.608762e+00 -1.974042e-01
3.030000e-02 3.333000e-01 2.680741e+00 -2.673980e+00 -1.902618e-01
3.030000e-02 3.434000e-01 2.742818e+00 -2.736734e+00 -1.825831e-01
3.030000e-02 3.535000e-01 2.802270e+00 -2.796840e+00 -1.743648e-01
3.030000e-02 3.636000e-01 2.858913e+00 -2.854113e+00 -1.656077e-01
3.030000e-02 3.737000e-01 2.912567e+00 -2.908369e+00 -1.563172e-01
3.030000e-02 3.838000e-01 2.963051e+00 -2.959427e+00 -1.465033e-01
3.030000e-02 3.939000e-01 3.010190e+00 -3.007108e+00 -1.361807e-01
3.030000e-02 4.040000e-01 3.053817e+00 -3.051243e+00 -1.253692e-01
3.030000e-02 4.141000e-01 3.093769e+00 -3.091665e+00 -1.140934e-01
3.030000e-02 4.242000e-01 3.129894e+00 -3.128219e+00 -1.023829e-01
3.030000e-02 4.343000e-01 3.162051e+00 -3.160762e+00 -9.027190e-02
3.030000e-02 4.444000e-01 3.190110e+00 -3.189161e+00 -7.779916e-02
3.030000e-02 4.545000e-01 3.213956e+00 -3.213298e+00 -6.500761e-02
3.030000e-02 4.646000e-01 3.233489e+00 -3.233071e+00 -5.194392e-02
3.030000e-02 4.747000e-01 3.248624e+00 -3.248394e+00 -3.865803e-02
3.030000e-02 4.848000e-01 3.259297e+00 -3.259199e+00 -2.520260e-02
3.030000e-02 4.949000e-01 3.265458e+00 -3.265437e+00 -1.163234e-02
3.030000e-02 5.050000e-01 3.267078e+00 -3.267077e+00 1.996599e-03
3.030000e-02 5.151000e-01 3.264147e+00 -3.264110e+00 1.562735e-02
3.030000e-02 5.252000e-01 3.256674e+00 -3.256543e+00 2.920304e-02
3.030000e-02 5.353000e-01 3.244688e+00 -3.244407e+00 4.266753e-02
3.030000e-02 5.454000e-01 3.228234e+00 -3.227749e+00 5.596609e-02
3.030000e-02 5.555000e-01 3.207380e+00 -3.206637e+00 6.904606e-02
3.030000e-02 5.656000e-01 3.182207e+00 -3.181154e+00 8.185749e-02
3.030000e-02 5.757000e-01 3.152814e+00 -3.151402e+00 9.435370e-02
3.030000e-02 5.858000e-01 3.119316e+00 -3.117498e+00 1.064918e-01
3.030000e-02 5.959000e-01 3.081841e+00 -3.079572e+00 1.182329e-01
3.030000e-02 6.060000e-01 3.040529e+00 -3.037768e+00 1.295428e-01
3.030000e-02 6.161000e-01 2.995532e+00 -2.992241e+00 1.403920e-01
3.030000e-02 6.262000e-01 2.947010e+00 -2.943152e+00 1.507557e-01
3.030000e-02 6.363000e-01 2.895131e+00 -2.890673e+00 1.606143e-01
3.030000e-02 6.464000e-01 2.840070e+00 -2.834980e+00 1.699528e-01
3.030000e-02 6.565000e-01 2.782003e+00 -2.776254e+00 1.787613e-01
3.030000e-02 6.666000e-01 2.721113e+00 -2.714677e+00 1.870344e-01
3.030000e-02 6.767000e-01 2.657580e+00 -2.650433e+00 1.947711e-01
3.030000e-02 6.868000e-01 2.591587e+00 -2.583705e+00 2.019748e-01
3.030000e-02 6.969000e-01 2.523315e+00 -2.514673e+00 2.086523e-01
3.030000e-02 7.070000e-01 2.452939e+00 -2.443515e+00 2.148143e-01
3.030000e-02 7.171000e-01 2.380634e+00 -2.370403e+00 2.204743e-01
3.030000e-02 7.272000e-01 2.306569e+00 -2.295505e+00 2.256488e-01
3.030000e-02 7.373000e-01 2.230908e+00 -2.218983e+00 2.303565e-01
3.030000e-02 7.474000e-01 2.153807e+00 -2.140990e+00 2.346181e-01
3.030000e-02 7.575000e-01 2.075418e+00 -2.061673e+00 2.384558e-01
3.030000e-02 7.676000e-01 1.995884e+00 -1.981171e+00 2.418932e-01
3.030000e-02 7.777000e-01 1.915342e+00 -1.899614e+00 2.449547e-01
3.030000e-02 7.878000e-01 1.833923e+00 -1.817123e+00 2.476652e-01
3.030000e-02 7.979000e-01 1.751750e+00 -1.733811e+00 2.500500e-01
3.030000e-02 8.080000e-01 1.668939e+00 -1.649784e+00 2.521345e-01
3.030000e-02 8.181000e-01 1.585602e+00 -1.565135e+00 2.539435e-01
3.030000e-02 8.282000e-01 1.501846e+00 -1.479953e+00 2.555018e-01
3.030000e-02 8.383000e-01 1.417773e+00 -1.394316e+00 2.568332e-01
3.030000e-02 8.484000e-01 1.333484e+00 -1.308294e+00 2.579609e-01
3.030000e-02 8.585000e-01 1.249080e+00 -1.221952e+00 2.589072e-01
3.030000e-02 8.686000e-01 1.164666e+00 -1.135345e+00 2.596930e-01
3.030000e-02 8.787000e-01 1.080357e+00 -1.048520e+00 2.603384e-01
3.030000e-02 8.888000e-01 9.962795e-01 -9.615217e-01 2.608620e-01
3.030000e-02 8.989000e-01 9.125879e-01 -8.743849e-01 2.612811e-01
3.030000e-02 9.090000e-01 8.294762e-01 -7.871404e-01 2.616117e-01
3.030000e-02 9.191000e-01 7.472043e-01 -6.998137e-01 2.618684e-01
3.030000e-02 9.292000e-01 6.661402e-01 -6.124256e-01 2.620640e-01
3.030000e-02 9.393000e-01 5.868319e-01 -5.249928e-01 2.622103e-01
3.030000e-02 9.494000e-01 5.101386e-01 -4.375283e-01 2.623172e-01
3.030000e-02 9.595000e-01 4.374697e-01 -3.500422e-01 2.623933e-01
3.030000e-02 9.696000e-01 3.712220e-01 -2.625417e-01 2.624455e-01
3.030000e-02 9.797000e-01 3.154862e-01 -1.750321e-01 2.624792e-01
3.030000e-02 9.898000e-01 2.767032e-01 -8.751735e-02 2.624983e-01

4.040000e-02 1.010000e-02 3.513347e-01 -8.520906e-02 -3.408452e-01
4.040000e-02 2.020000e-02 3.810857e-01 -1.704228e-01 -3.408554e-01
4.040000e-02 3.030000e-02 4.260815e-01 -2.556450e-01 -3.408681e-01
4.040000e-02 4.040000e-02 4.820750e-01 -3.408785e-01 -3.408785e-01
4.040000e-02 5.050000e-02 5.456932e-01 -4.261246e-01 -3.408796e-01
4.040000e-02 6.060000e-02 6.145729e-01 -5.113828e-01 -3.408628e-01
4.040000e-02 7.070000e-02 6.871299e-01 -5.966500e-01 -3.408171e-01
4.040000e-02 8.080000e-02 7.623071e-01 -6.819202e-01 -3.407300e-01
4.040000e-02 9.090000e-02 8.393871e-01 -7.671840e-01 -3.405868e-01
4.040000e-02 1.010000e-01 9.178703e-01 -8.524280e-01 -3.403709e-01
4.040000e-02 1.111000e-01 9.973976e-01 -9.376345e-01 -3.400638e-01
4.040000e-02 1.212000e-01 1.077701e+00 -1.022781e+00 -3.396451e-01
4.040000e-02 1.313000e-01 1.158573e+00 -1.107839e+00 -3.390927e-01
4.040000e-02 1.414000e-01 1.239844e+00 -1.192775e+00 -3.383824e-01
4.040000e-02 1.515000e-01 1.321373e+00 -1.277548e+00 -3.374885e-01
4.040000e-02 1.616000e-01 1.403033e+00 -1.362112e+00 -3.363837e-01
4.040000e-02 1.717000e-01 1.484708e+00 -1.446412e+00 -3.350389e-01
4.040000e-02 1.818000e-01 1.566286e+00 -1.530386e+00 -3.334239e-01
4.040000e-02 1.919000e-01 1.647659e+00 -1.613965e+00 -3.315070e-01
4.040000e-02 2.020000e-01 1.728715e+00 -1.697070e+00 -3.292557e-01
4.040000e-02 2.121000e-01 1.809341e+00 -1.779614e+00 -3.266363e-01
4.040000e-02 2.222000e-01 1.889422e+00 -1.861502e+00 -3.236148e-01
4.040000e-02 2.323000e-01 1.968834e+00 -1.942629e+00 -3.201567e-01
4.040000e-02 2.424000e-01 2.047449e+00 -2.022881e+00 -3.162278e-01
4.040000e-02 2.525000e-01 2.125134e+00 -2.102136e+00 -3.117938e-01
4.040000e-02 2.626000e-01 2.201745e+00 -2.180262e+00 -3.068216e-01
4.040000e-02 2.727000e-01 2.277136e+00 -2.257118e+00 -3.012790e-01
4.040000e-02 2.828000e-01 2.351152e+00 -2.332554e+00 -2.951355e-01
